,Variable,mean.RMSE,orig.RMSE,K.or.D
355,x680,0.179708,0.18078,KEEP
318,x713,0.185986,0.185388,DROP
352,x683,0.18078,0.181287,KEEP
347,x688,0.182527,0.184022,KEEP
315,x716,0.186494,0.186096,DROP
314,x717,0.186247,0.186096,DROP
313,x718,0.186156,0.186096,DROP
312,x719,0.186425,0.186096,DROP
311,x72,0.186563,0.186096,DROP
310,x720,0.186359,0.186096,DROP
309,x721,0.188066,0.186096,DROP
308,x722,0.186336,0.186096,DROP
307,x723,0.187363,0.186096,DROP
306,x724,0.186547,0.186096,DROP
340,x694,0.184022,0.184548,KEEP
304,x726,0.18694,0.18651,DROP
303,x727,0.187134,0.18651,DROP
336,x698,0.184548,0.184711,KEEP
301,x729,0.187863,0.187159,DROP
300,x73,0.187964,0.187159,DROP
299,x730,0.188637,0.187159,DROP
298,x731,0.189042,0.187159,DROP
297,x732,0.187815,0.187159,DROP
296,x733,0.187949,0.187159,DROP
333,x70,0.184711,0.185006,KEEP
319,x712,0.185076,0.185388,KEEP
293,x736,0.189752,0.189156,DROP
292,x737,0.189497,0.189156,DROP
291,x738,0.190628,0.189156,DROP
290,x739,0.190548,0.189156,DROP
289,x74,0.189897,0.189156,DROP
288,x740,0.190924,0.189156,DROP
317,x714,0.185388,0.185724,KEEP
316,x715,0.185724,0.186096,KEEP
285,x743,0.189868,0.189645,DROP
284,x744,0.191025,0.189645,DROP
283,x745,0.190993,0.189645,DROP
282,x746,0.190724,0.189645,DROP
281,x747,0.190216,0.189645,DROP
280,x748,0.190557,0.189645,DROP
279,x749,0.190702,0.189645,DROP
305,x725,0.186096,0.18651,KEEP
277,x750,0.191849,0.190797,DROP
276,x751,0.190997,0.190797,DROP
275,x752,0.190959,0.190797,DROP
274,x753,0.191561,0.190797,DROP
302,x728,0.18651,0.187159,KEEP
295,x734,0.187159,0.187906,KEEP
271,x756,0.193185,0.192579,DROP
270,x757,0.192902,0.192579,DROP
269,x758,0.193066,0.192579,DROP
268,x759,0.193191,0.192579,DROP
267,x76,0.192952,0.192579,DROP
266,x760,0.193312,0.192579,DROP
294,x735,0.187906,0.189156,KEEP
264,x762,0.19306,0.192728,DROP
263,x763,0.193948,0.192728,DROP
262,x764,0.193249,0.192728,DROP
261,x765,0.192969,0.192728,DROP
260,x766,0.193027,0.192728,DROP
287,x741,0.189156,0.189544,KEEP
258,x768,0.193254,0.193008,DROP
286,x742,0.189544,0.189645,KEEP
278,x75,0.189645,0.190797,KEEP
273,x754,0.190797,0.192324,KEEP
272,x755,0.192324,0.192579,KEEP
253,x772,0.196096,0.194589,DROP
252,x773,0.195056,0.194589,DROP
251,x774,0.195223,0.194589,DROP
250,x775,0.19543,0.194589,DROP
249,x776,0.195071,0.194589,DROP
248,x777,0.196034,0.194589,DROP
247,x778,0.195153,0.194589,DROP
246,x779,0.195882,0.194589,DROP
245,x78,0.194909,0.194589,DROP
244,x780,0.195333,0.194589,DROP
265,x761,0.192579,0.192728,KEEP
242,x782,0.195599,0.195046,DROP
241,x783,0.196971,0.195046,DROP
240,x784,0.196125,0.195046,DROP
239,x785,0.196738,0.195046,DROP
238,x786,0.196734,0.195046,DROP
237,x787,0.197211,0.195046,DROP
236,x788,0.196408,0.195046,DROP
235,x789,0.196027,0.195046,DROP
234,x79,0.196335,0.195046,DROP
233,x790,0.196411,0.195046,DROP
232,x791,0.196397,0.195046,DROP
259,x767,0.192728,0.193008,KEEP
257,x769,0.193008,0.193169,KEEP
256,x77,0.193169,0.193488,KEEP
255,x770,0.193488,0.193972,KEEP
254,x771,0.193972,0.194589,KEEP
226,x797,0.199085,0.198599,DROP
225,x798,0.199509,0.198599,DROP
243,x781,0.194589,0.195046,KEEP
223,x8,0.198958,0.198697,DROP
231,x792,0.195046,0.195255,KEEP
221,x800,0.20015,0.198918,DROP
220,x801,0.200134,0.198918,DROP
230,x793,0.195255,0.196069,KEEP
218,x803,0.19979,0.199033,DROP
229,x794,0.196069,0.196319,KEEP
216,x805,0.20033,0.200113,DROP
228,x795,0.196319,0.197034,KEEP
214,x807,0.200803,0.200578,DROP
227,x796,0.197034,0.198599,KEEP
212,x809,0.202271,0.202042,DROP
211,x81,0.203634,0.202042,DROP
210,x810,0.202368,0.202042,DROP
209,x811,0.203536,0.202042,DROP
208,x812,0.203245,0.202042,DROP
207,x813,0.203167,0.202042,DROP
206,x814,0.202583,0.202042,DROP
205,x815,0.202944,0.202042,DROP
224,x799,0.198599,0.198697,KEEP
222,x80,0.198697,0.198918,KEEP
202,x818,0.204287,0.204154,DROP
219,x802,0.198918,0.199033,KEEP
200,x82,0.205386,0.20534,DROP
199,x820,0.205448,0.20534,DROP
217,x804,0.199033,0.200113,KEEP
215,x806,0.200113,0.200578,KEEP
196,x823,0.208972,0.208437,DROP
213,x808,0.200578,0.202042,KEEP
194,x825,0.209113,0.208691,DROP
193,x826,0.208975,0.208691,DROP
192,x827,0.209311,0.208691,DROP
191,x828,0.209689,0.208691,DROP
190,x829,0.209465,0.208691,DROP
189,x83,0.209263,0.208691,DROP
188,x830,0.20898,0.208691,DROP
187,x831,0.209612,0.208691,DROP
186,x832,0.209676,0.208691,DROP
185,x833,0.209664,0.208691,DROP
204,x816,0.202042,0.203738,KEEP
183,x835,0.209333,0.20884,DROP
203,x817,0.203738,0.204154,KEEP
181,x837,0.212271,0.21147,DROP
180,x838,0.211912,0.21147,DROP
179,x839,0.212096,0.21147,DROP
178,x84,0.212461,0.21147,DROP
177,x840,0.21235,0.21147,DROP
176,x841,0.21213,0.21147,DROP
201,x819,0.204154,0.20534,KEEP
174,x843,0.211841,0.211481,DROP
173,x844,0.212662,0.211481,DROP
172,x845,0.213376,0.211481,DROP
171,x846,0.211946,0.211481,DROP
170,x847,0.212221,0.211481,DROP
169,x848,0.212419,0.211481,DROP
168,x849,0.212026,0.211481,DROP
167,x85,0.212671,0.211481,DROP
166,x850,0.212483,0.211481,DROP
165,x851,0.212364,0.211481,DROP
164,x852,0.212642,0.211481,DROP
163,x853,0.212162,0.211481,DROP
162,x854,0.212532,0.211481,DROP
161,x855,0.212659,0.211481,DROP
160,x856,0.212554,0.211481,DROP
159,x857,0.213314,0.211481,DROP
158,x858,0.212436,0.211481,DROP
157,x859,0.212478,0.211481,DROP
156,x86,0.211749,0.211481,DROP
155,x860,0.213203,0.211481,DROP
154,x861,0.211711,0.211481,DROP
153,x862,0.212461,0.211481,DROP
152,x863,0.211587,0.211481,DROP
198,x821,0.20534,0.205397,KEEP
150,x865,0.212057,0.211989,DROP
149,x866,0.212505,0.211989,DROP
148,x867,0.212504,0.211989,DROP
147,x868,0.21284,0.211989,DROP
146,x869,0.212753,0.211989,DROP
145,x87,0.213289,0.211989,DROP
197,x822,0.205397,0.208437,KEEP
143,x871,0.212568,0.21211,DROP
142,x872,0.212469,0.21211,DROP
195,x824,0.208437,0.208691,KEEP
140,x874,0.213051,0.21257,DROP
184,x834,0.208691,0.20884,KEEP
182,x836,0.20884,0.21147,KEEP
137,x877,0.216899,0.216191,DROP
175,x842,0.21147,0.211481,KEEP
151,x864,0.211481,0.211989,KEEP
134,x88,0.217719,0.217363,DROP
133,x880,0.21775,0.217363,DROP
144,x870,0.211989,0.21211,KEEP
131,x882,0.219381,0.217798,DROP
130,x883,0.219001,0.217798,DROP
129,x884,0.219066,0.217798,DROP
128,x885,0.217989,0.217798,DROP
141,x873,0.21211,0.21257,KEEP
126,x887,0.21894,0.218549,DROP
139,x875,0.21257,0.212611,KEEP
124,x889,0.219438,0.21924,DROP
138,x876,0.212611,0.216191,KEEP
136,x878,0.216191,0.217273,KEEP
121,x891,0.223108,0.222787,DROP
120,x892,0.222792,0.222787,DROP
135,x879,0.217273,0.217363,KEEP
132,x881,0.217363,0.217798,KEEP
127,x886,0.217798,0.218549,KEEP
116,x896,0.225474,0.224638,DROP
125,x888,0.218549,0.21924,KEEP
123,x89,0.21924,0.219763,KEEP
119,x893,0.222787,0.22305,KEEP
112,x9,0.229544,0.229411,DROP
111,x90,0.22994,0.229411,DROP
118,x894,0.22305,0.223771,KEEP
117,x895,0.223771,0.224638,KEEP
115,x897,0.224638,0.22695,KEEP
107,x903,0.23114,0.230964,DROP
106,x904,0.231128,0.230964,DROP
105,x905,0.231319,0.230964,DROP
114,x898,0.22695,0.22877,KEEP
113,x899,0.22877,0.229411,KEEP
110,x900,0.229411,0.230671,KEEP
101,x909,0.233227,0.232363,DROP
100,x91,0.232914,0.232363,DROP
109,x901,0.230671,0.230935,KEEP
98,x911,0.233329,0.232858,DROP
97,x912,0.232969,0.232858,DROP
96,x913,0.23323,0.232858,DROP
95,x914,0.233415,0.232858,DROP
94,x915,0.233625,0.232858,DROP
108,x902,0.230935,0.230964,KEEP
104,x906,0.230964,0.231776,KEEP
91,x918,0.239685,0.239322,DROP
90,x919,0.240536,0.239322,DROP
103,x907,0.231776,0.231921,KEEP
88,x920,0.241236,0.240033,DROP
102,x908,0.231921,0.232363,KEEP
99,x910,0.232363,0.232858,KEEP
85,x923,0.241183,0.2407,DROP
84,x924,0.241772,0.2407,DROP
93,x916,0.232858,0.238615,KEEP
82,x926,0.243299,0.242777,DROP
81,x927,0.243121,0.242777,DROP
80,x928,0.243259,0.242777,DROP
79,x929,0.244187,0.242777,DROP
78,x93,0.243282,0.242777,DROP
77,x930,0.24375,0.242777,DROP
76,x931,0.24381,0.242777,DROP
75,x932,0.243568,0.242777,DROP
92,x917,0.238615,0.239322,KEEP
73,x934,0.245319,0.24465,DROP
72,x935,0.244881,0.24465,DROP
87,x921,0.240033,0.240401,KEEP
86,x922,0.240401,0.2407,KEEP
69,x938,0.246596,0.245865,DROP
83,x925,0.2407,0.242777,KEEP
74,x933,0.242777,0.24465,KEEP
71,x936,0.24465,0.245333,KEEP
65,x941,0.248555,0.247948,DROP
64,x942,0.248049,0.247948,DROP
63,x943,0.248135,0.247948,DROP
70,x937,0.245333,0.245865,KEEP
68,x939,0.245865,0.24702,KEEP
60,x946,0.257408,0.256902,DROP
59,x947,0.258428,0.256902,DROP
66,x940,0.247195,0.247948,KEEP
62,x944,0.247948,0.255229,KEEP
56,x95,0.263259,0.262583,DROP
61,x945,0.255229,0.256902,KEEP
54,x951,0.263922,0.263804,DROP
58,x948,0.256902,0.257395,KEEP
52,x953,0.265225,0.265134,DROP
57,x949,0.257395,0.262583,KEEP
55,x950,0.262583,0.263804,KEEP
53,x952,0.263804,0.265134,KEEP
48,x957,0.280521,0.279644,DROP
47,x958,0.280026,0.279644,DROP
51,x954,0.265134,0.266142,KEEP
45,x96,0.280992,0.279898,DROP
50,x955,0.266142,0.269183,KEEP
43,x961,0.280623,0.280055,DROP
49,x956,0.269183,0.279644,KEEP
46,x959,0.279644,0.279898,KEEP
44,x960,0.279898,0.280055,KEEP
39,x965,0.292625,0.292157,DROP
38,x966,0.292212,0.292157,DROP
42,x962,0.280055,0.282554,KEEP
41,x963,0.282554,0.289061,KEEP
40,x964,0.289061,0.292157,KEEP
37,x967,0.292157,0.293496,KEEP
36,x968,0.293496,0.294076,KEEP
35,x969,0.294076,0.294271,KEEP
33,x970,0.295024,0.297476,KEEP
32,x971,0.297476,0.306633,KEEP
29,x974,0.308182,0.30808,DROP
28,x975,0.308409,0.30808,DROP
31,x972,0.306633,0.307736,KEEP
30,x973,0.307736,0.30808,KEEP
27,x976,0.30808,0.308787,KEEP
25,x978,0.308999,0.315803,KEEP
23,x98,0.318981,0.318057,DROP
24,x979,0.315803,0.318057,KEEP
22,x980,0.318057,0.320285,KEEP
21,x981,0.320285,0.323474,KEEP
20,x982,0.323474,0.325678,KEEP
19,x983,0.325678,0.325791,KEEP
17,x985,0.327413,0.327201,DROP
18,x984,0.325791,0.327201,KEEP
16,x986,0.327201,0.330161,KEEP
14,x988,0.331562,0.330628,DROP
13,x989,0.331662,0.330628,DROP
15,x987,0.330161,0.330628,KEEP
11,x990,0.341391,0.341281,DROP
10,x991,0.341281,0.341848,KEEP
9,x992,0.341848,0.359675,KEEP
8,x993,0.359675,0.364362,KEEP
7,x994,0.364362,0.367,KEEP
6,x995,0.367,0.367917,KEEP
5,x996,0.367917,0.368982,KEEP
4,x997,0.368982,0.381448,KEEP
3,x998,0.381448,0.387005,KEEP
2,x999,0.387005,0.392147,KEEP
1,YrSold,0.392516,0.392147,DROP
