,Variable,mean.RMSE,orig.RMSE,K.or.D
712,x619,0.112838,0.112296,DROP
713,x620,0.112832,0.112296,DROP
714,x621,0.113257,0.112296,DROP
715,x622,0.113185,0.112296,DROP
716,x623,0.112905,0.112296,DROP
717,x624,0.113415,0.112296,DROP
718,x625,0.112962,0.112296,DROP
719,x626,0.113189,0.112296,DROP
720,x627,0.112979,0.112296,DROP
721,x628,0.112983,0.112296,DROP
722,x629,0.112749,0.112296,DROP
723,x630,0.113073,0.112296,DROP
724,x631,0.113647,0.112296,DROP
725,x632,0.113162,0.112296,DROP
726,x633,0.113308,0.112296,DROP
727,x634,0.11289,0.112296,DROP
728,x635,0.112826,0.112296,DROP
729,x636,0.113258,0.112296,DROP
730,x637,0.112854,0.112296,DROP
731,x638,0.113158,0.112296,DROP
732,x639,0.112992,0.112296,DROP
733,x640,0.112963,0.112296,DROP
734,x641,0.112668,0.112296,DROP
735,x642,0.112856,0.112296,DROP
736,x643,0.113184,0.112296,DROP
737,x644,0.112578,0.112296,DROP
738,x645,0.113016,0.112296,DROP
739,x647,0.113187,0.112296,DROP
740,x648,0.113146,0.112296,DROP
741,x649,0.113138,0.112296,DROP
742,x650,0.113238,0.112296,DROP
743,x651,0.113075,0.112296,DROP
744,x652,0.113162,0.112296,DROP
745,x653,0.113028,0.112296,DROP
746,x654,0.112691,0.112296,DROP
747,x655,0.112638,0.112296,DROP
748,x656,0.113203,0.112296,DROP
749,x657,0.112888,0.112296,DROP
750,x658,0.113005,0.112296,DROP
751,x659,0.112765,0.112296,DROP
752,x660,0.112966,0.112296,DROP
753,x661,0.112991,0.112296,DROP
754,x662,0.112907,0.112296,DROP
755,x663,0.112443,0.112296,DROP
756,x664,0.112577,0.112296,DROP
757,x665,0.11342,0.112296,DROP
758,x666,0.113147,0.112296,DROP
759,x667,0.112767,0.112296,DROP
760,x668,0.112689,0.112296,DROP
761,x669,0.112686,0.112296,DROP
762,x670,0.112833,0.112296,DROP
763,x671,0.113021,0.112296,DROP
764,x672,0.112894,0.112296,DROP
765,x673,0.112979,0.112296,DROP
766,x674,0.111815,0.112296,KEEP
767,x675,0.112153,0.111815,DROP
768,x676,0.112123,0.111815,DROP
769,x677,0.112176,0.111815,DROP
770,x678,0.112138,0.111815,DROP
771,x679,0.112101,0.111815,DROP
772,x680,0.112224,0.111815,DROP
773,x681,0.112376,0.111815,DROP
774,x682,0.112039,0.111815,DROP
775,x683,0.112136,0.111815,DROP
776,x684,0.112454,0.111815,DROP
777,x685,0.112214,0.111815,DROP
778,x686,0.112052,0.111815,DROP
779,x687,0.112313,0.111815,DROP
780,x688,0.112713,0.111815,DROP
781,x689,0.112814,0.111815,DROP
782,x690,0.112646,0.111815,DROP
783,x691,0.112119,0.111815,DROP
784,x692,0.112311,0.111815,DROP
785,x693,0.112012,0.111815,DROP
786,x694,0.112686,0.111815,DROP
787,x695,0.112042,0.111815,DROP
788,x696,0.112186,0.111815,DROP
789,x697,0.11254,0.111815,DROP
790,x698,0.11238,0.111815,DROP
791,x699,0.112417,0.111815,DROP
792,x700,0.112257,0.111815,DROP
793,x701,0.112636,0.111815,DROP
794,x702,0.112386,0.111815,DROP
795,x703,0.112307,0.111815,DROP
796,x704,0.112254,0.111815,DROP
797,x705,0.11246,0.111815,DROP
798,x706,0.112488,0.111815,DROP
799,x707,0.112152,0.111815,DROP
800,x708,0.112355,0.111815,DROP
801,x709,0.111881,0.111815,DROP
802,x710,0.112569,0.111815,DROP
803,x711,0.111922,0.111815,DROP
804,x712,0.112254,0.111815,DROP
805,x713,0.11239,0.111815,DROP
806,x714,0.112324,0.111815,DROP
807,x715,0.112133,0.111815,DROP
808,x716,0.112164,0.111815,DROP
809,x717,0.112639,0.111815,DROP
810,x718,0.112312,0.111815,DROP
811,x719,0.112265,0.111815,DROP
812,x720,0.111933,0.111815,DROP
813,x721,0.112347,0.111815,DROP
814,x722,0.112628,0.111815,DROP
815,x723,0.112237,0.111815,DROP
816,x724,0.112223,0.111815,DROP
817,x725,0.112277,0.111815,DROP
818,x726,0.112523,0.111815,DROP
819,x727,0.112592,0.111815,DROP
820,x728,0.112063,0.111815,DROP
821,x729,0.112349,0.111815,DROP
822,x730,0.112224,0.111815,DROP
823,x731,0.111889,0.111815,DROP
824,x732,0.112041,0.111815,DROP
825,x733,0.112252,0.111815,DROP
826,x734,0.112398,0.111815,DROP
827,x735,0.11215,0.111815,DROP
828,x736,0.112478,0.111815,DROP
829,x737,0.111706,0.111815,KEEP
830,x738,0.112328,0.111706,DROP
831,x739,0.112416,0.111706,DROP
832,x740,0.112347,0.111706,DROP
833,x741,0.112253,0.111706,DROP
834,x742,0.111926,0.111706,DROP
835,x743,0.112267,0.111706,DROP
836,x744,0.112405,0.111706,DROP
837,x745,0.112399,0.111706,DROP
838,x746,0.112199,0.111706,DROP
839,x747,0.11287,0.111706,DROP
840,x748,0.112159,0.111706,DROP
841,x749,0.11213,0.111706,DROP
842,x750,0.112546,0.111706,DROP
843,x751,0.112604,0.111706,DROP
844,x752,0.112047,0.111706,DROP
845,x753,0.112083,0.111706,DROP
846,x754,0.112588,0.111706,DROP
847,x755,0.112767,0.111706,DROP
848,x756,0.112291,0.111706,DROP
849,x757,0.111966,0.111706,DROP
850,x758,0.112083,0.111706,DROP
851,x759,0.112444,0.111706,DROP
852,x760,0.112312,0.111706,DROP
853,x761,0.112241,0.111706,DROP
854,x762,0.111825,0.111706,DROP
855,x763,0.112467,0.111706,DROP
856,x764,0.111943,0.111706,DROP
857,x765,0.112381,0.111706,DROP
858,x766,0.112551,0.111706,DROP
859,x767,0.112108,0.111706,DROP
860,x768,0.112077,0.111706,DROP
861,x769,0.112427,0.111706,DROP
862,x770,0.112749,0.111706,DROP
863,x771,0.112456,0.111706,DROP
864,x772,0.112269,0.111706,DROP
865,x773,0.112415,0.111706,DROP
866,x774,0.112231,0.111706,DROP
867,x775,0.111964,0.111706,DROP
868,x776,0.112471,0.111706,DROP
869,x777,0.112015,0.111706,DROP
870,x778,0.112271,0.111706,DROP
871,x779,0.112305,0.111706,DROP
872,x780,0.111918,0.111706,DROP
873,x781,0.112216,0.111706,DROP
874,x782,0.112623,0.111706,DROP
875,x783,0.112599,0.111706,DROP
876,x784,0.112224,0.111706,DROP
877,x785,0.111905,0.111706,DROP
878,x786,0.112268,0.111706,DROP
879,x787,0.11233,0.111706,DROP
880,x788,0.112305,0.111706,DROP
881,x789,0.112218,0.111706,DROP
882,x790,0.11244,0.111706,DROP
883,x791,0.112021,0.111706,DROP
884,x792,0.11261,0.111706,DROP
885,x793,0.111937,0.111706,DROP
886,x794,0.112201,0.111706,DROP
887,x795,0.111994,0.111706,DROP
888,x796,0.112384,0.111706,DROP
889,x797,0.112421,0.111706,DROP
890,x798,0.112017,0.111706,DROP
891,x799,0.11241,0.111706,DROP
892,x800,0.112562,0.111706,DROP
893,x801,0.112676,0.111706,DROP
894,x802,0.11219,0.111706,DROP
895,x803,0.112464,0.111706,DROP
896,x804,0.112356,0.111706,DROP
897,x805,0.112064,0.111706,DROP
898,x806,0.112051,0.111706,DROP
899,x807,0.112061,0.111706,DROP
900,x808,0.112412,0.111706,DROP
901,x809,0.111949,0.111706,DROP
902,x810,0.112321,0.111706,DROP
903,x811,0.112262,0.111706,DROP
904,x812,0.112258,0.111706,DROP
905,x813,0.112162,0.111706,DROP
906,x814,0.112524,0.111706,DROP
907,x815,0.112503,0.111706,DROP
908,x816,0.112124,0.111706,DROP
909,x817,0.112118,0.111706,DROP
910,x818,0.112503,0.111706,DROP
911,x819,0.112326,0.111706,DROP
912,x820,0.112583,0.111706,DROP
913,x821,0.111791,0.111706,DROP
914,x822,0.112556,0.111706,DROP
915,x823,0.112054,0.111706,DROP
916,x824,0.112727,0.111706,DROP
917,x825,0.11229,0.111706,DROP
918,x826,0.112289,0.111706,DROP
919,x827,0.112485,0.111706,DROP
920,x828,0.112445,0.111706,DROP
921,x829,0.112276,0.111706,DROP
922,x830,0.112144,0.111706,DROP
923,x831,0.111986,0.111706,DROP
924,x832,0.112372,0.111706,DROP
925,x833,0.112763,0.111706,DROP
926,x834,0.112338,0.111706,DROP
927,x835,0.111985,0.111706,DROP
928,x836,0.112327,0.111706,DROP
929,x837,0.112133,0.111706,DROP
930,x838,0.111903,0.111706,DROP
931,x839,0.112575,0.111706,DROP
932,x840,0.112605,0.111706,DROP
933,x841,0.112678,0.111706,DROP
934,x842,0.112398,0.111706,DROP
935,x843,0.112205,0.111706,DROP
936,x844,0.111825,0.111706,DROP
937,x845,0.11232,0.111706,DROP
938,x846,0.111807,0.111706,DROP
939,x847,0.112217,0.111706,DROP
940,x848,0.111927,0.111706,DROP
941,x849,0.112044,0.111706,DROP
942,x850,0.112272,0.111706,DROP
943,x851,0.112339,0.111706,DROP
944,x852,0.111922,0.111706,DROP
945,x853,0.112239,0.111706,DROP
946,x854,0.112078,0.111706,DROP
947,x855,0.112717,0.111706,DROP
948,x856,0.11234,0.111706,DROP
949,x857,0.112291,0.111706,DROP
950,x858,0.112178,0.111706,DROP
951,x859,0.112462,0.111706,DROP
952,x860,0.112382,0.111706,DROP
953,x861,0.112097,0.111706,DROP
954,x862,0.112209,0.111706,DROP
955,x863,0.112429,0.111706,DROP
956,x864,0.112549,0.111706,DROP
957,x865,0.112461,0.111706,DROP
958,x866,0.112692,0.111706,DROP
959,x867,0.112581,0.111706,DROP
960,x868,0.111968,0.111706,DROP
961,x869,0.112149,0.111706,DROP
962,x870,0.111843,0.111706,DROP
963,x871,0.112326,0.111706,DROP
964,x872,0.112146,0.111706,DROP
965,x873,0.112536,0.111706,DROP
966,x874,0.112093,0.111706,DROP
967,x875,0.112117,0.111706,DROP
968,x876,0.111758,0.111706,DROP
969,x877,0.112171,0.111706,DROP
970,x878,0.112326,0.111706,DROP
971,x879,0.112079,0.111706,DROP
972,x880,0.112352,0.111706,DROP
973,x881,0.112293,0.111706,DROP
974,x882,0.112227,0.111706,DROP
975,x883,0.112049,0.111706,DROP
976,x884,0.112446,0.111706,DROP
977,x885,0.112307,0.111706,DROP
978,x886,0.112303,0.111706,DROP
979,x887,0.112336,0.111706,DROP
980,x888,0.112125,0.111706,DROP
981,x889,0.111884,0.111706,DROP
982,x890,0.111522,0.111706,KEEP
983,x891,0.111996,0.111522,DROP
984,x892,0.112139,0.111522,DROP
985,x893,0.112381,0.111522,DROP
986,x894,0.111955,0.111522,DROP
987,x895,0.111876,0.111522,DROP
988,x896,0.11198,0.111522,DROP
989,x897,0.111736,0.111522,DROP
990,x898,0.11212,0.111522,DROP
991,x899,0.112011,0.111522,DROP
992,x900,0.112103,0.111522,DROP
993,x901,0.111897,0.111522,DROP
994,x902,0.111807,0.111522,DROP
995,x903,0.111679,0.111522,DROP
996,x904,0.112086,0.111522,DROP
997,x905,0.111596,0.111522,DROP
998,x906,0.111692,0.111522,DROP
999,x907,0.111778,0.111522,DROP
1000,x908,0.112007,0.111522,DROP
1001,x909,0.112378,0.111522,DROP
1002,x910,0.111542,0.111522,DROP
1003,x911,0.111735,0.111522,DROP
1004,x912,0.111823,0.111522,DROP
1005,x913,0.11174,0.111522,DROP
1006,x914,0.112197,0.111522,DROP
1007,x915,0.112018,0.111522,DROP
1008,x916,0.112007,0.111522,DROP
1009,x917,0.112106,0.111522,DROP
1010,x918,0.111929,0.111522,DROP
1011,x919,0.111761,0.111522,DROP
1012,x920,0.112024,0.111522,DROP
1013,x921,0.111742,0.111522,DROP
1014,x922,0.111866,0.111522,DROP
1015,x923,0.111386,0.111522,KEEP
1016,x924,0.111623,0.111386,DROP
1017,x925,0.111994,0.111386,DROP
1018,x926,0.111979,0.111386,DROP
1019,x927,0.112162,0.111386,DROP
1020,x928,0.111689,0.111386,DROP
1021,x929,0.111803,0.111386,DROP
1022,x930,0.11174,0.111386,DROP
1023,x931,0.111798,0.111386,DROP
1024,x932,0.111969,0.111386,DROP
1025,x933,0.112183,0.111386,DROP
1026,x934,0.112281,0.111386,DROP
1027,x935,0.112348,0.111386,DROP
1028,x936,0.111876,0.111386,DROP
1029,x937,0.111586,0.111386,DROP
1030,x938,0.111967,0.111386,DROP
1031,x939,0.111804,0.111386,DROP
1032,x940,0.111989,0.111386,DROP
1033,x941,0.111758,0.111386,DROP
1034,x942,0.112087,0.111386,DROP
1035,x943,0.111819,0.111386,DROP
1036,x944,0.112157,0.111386,DROP
1037,x945,0.11221,0.111386,DROP
1038,x946,0.112354,0.111386,DROP
1039,x947,0.112352,0.111386,DROP
1040,x948,0.111623,0.111386,DROP
1041,x949,0.111814,0.111386,DROP
1042,x950,0.112087,0.111386,DROP
1043,x951,0.112288,0.111386,DROP
1044,x952,0.112064,0.111386,DROP
1045,x953,0.112029,0.111386,DROP
1046,x954,0.111851,0.111386,DROP
1047,x955,0.1122,0.111386,DROP
1048,x956,0.112099,0.111386,DROP
1049,x957,0.111854,0.111386,DROP
1050,x958,0.112427,0.111386,DROP
1051,x959,0.112171,0.111386,DROP
1052,x960,0.111914,0.111386,DROP
1053,x961,0.112073,0.111386,DROP
1054,x962,0.111842,0.111386,DROP
1055,x963,0.111828,0.111386,DROP
1056,x964,0.112176,0.111386,DROP
1057,x965,0.111895,0.111386,DROP
1058,x966,0.112019,0.111386,DROP
1059,x967,0.11218,0.111386,DROP
1060,x968,0.111947,0.111386,DROP
1061,x969,0.111541,0.111386,DROP
1062,x970,0.111791,0.111386,DROP
1063,x971,0.111954,0.111386,DROP
1064,x972,0.112069,0.111386,DROP
1065,x973,0.112054,0.111386,DROP
1066,x974,0.112038,0.111386,DROP
1067,x975,0.111732,0.111386,DROP
1068,x976,0.111949,0.111386,DROP
1069,x977,0.111625,0.111386,DROP
1070,x978,0.111836,0.111386,DROP
1071,x979,0.111717,0.111386,DROP
1072,x980,0.112173,0.111386,DROP
1073,x981,0.112424,0.111386,DROP
1074,x982,0.111701,0.111386,DROP
1075,x983,0.111888,0.111386,DROP
1076,x984,0.112,0.111386,DROP
1077,x985,0.111698,0.111386,DROP
1078,x986,0.111874,0.111386,DROP
1079,x987,0.112057,0.111386,DROP
1080,x988,0.11166,0.111386,DROP
1081,x989,0.111755,0.111386,DROP
1082,x990,0.111949,0.111386,DROP
1083,x991,0.112348,0.111386,DROP
1084,x992,0.112109,0.111386,DROP
1085,x993,0.112049,0.111386,DROP
1086,x994,0.112041,0.111386,DROP
1087,x995,0.112083,0.111386,DROP
1088,x996,0.111749,0.111386,DROP
1089,x997,0.111999,0.111386,DROP
1090,x998,0.112354,0.111386,DROP
1091,x999,0.111722,0.111386,DROP
1092,x1000,0.112132,0.111386,DROP
1093,x1001,0.111935,0.111386,DROP
1094,x1002,0.111901,0.111386,DROP
1095,x1003,0.112405,0.111386,DROP
1096,x1004,0.111927,0.111386,DROP
1097,x1005,0.111705,0.111386,DROP
1098,x1006,0.111698,0.111386,DROP
1099,x1007,0.112071,0.111386,DROP
1100,x1008,0.111706,0.111386,DROP
1101,x1009,0.111614,0.111386,DROP
1102,x1010,0.112037,0.111386,DROP
1103,x1011,0.111426,0.111386,DROP
1104,x1012,0.112101,0.111386,DROP
1105,x1013,0.11203,0.111386,DROP
1106,x1014,0.112165,0.111386,DROP
1107,x1015,0.111903,0.111386,DROP
1108,x1016,0.112027,0.111386,DROP
1109,x1017,0.112371,0.111386,DROP
1110,x1018,0.111769,0.111386,DROP
1111,x1019,0.112077,0.111386,DROP
1112,x1020,0.111863,0.111386,DROP
1113,x1021,0.112281,0.111386,DROP
1114,x1022,0.111813,0.111386,DROP
1115,x1023,0.112019,0.111386,DROP
1116,x1024,0.111832,0.111386,DROP
1117,x1025,0.112173,0.111386,DROP
1118,x1026,0.111546,0.111386,DROP
1119,x1027,0.11185,0.111386,DROP
1120,x1028,0.112104,0.111386,DROP
1121,x1029,0.111951,0.111386,DROP
1122,x1030,0.112076,0.111386,DROP
1123,x1031,0.112051,0.111386,DROP
1124,x1032,0.111587,0.111386,DROP
1125,x1033,0.111915,0.111386,DROP
1126,x1034,0.112087,0.111386,DROP
1127,x1035,0.111813,0.111386,DROP
1128,x1036,0.111923,0.111386,DROP
1129,x1037,0.111418,0.111386,DROP
1130,x1038,0.111826,0.111386,DROP
1131,x1039,0.112124,0.111386,DROP
1132,x1040,0.111805,0.111386,DROP
1133,x1041,0.111465,0.111386,DROP
1134,x1042,0.112066,0.111386,DROP
1135,x1043,0.112222,0.111386,DROP
1136,x1044,0.111991,0.111386,DROP
1137,x1045,0.112012,0.111386,DROP
1138,x1046,0.111612,0.111386,DROP
1139,x1047,0.111408,0.111386,DROP
1140,x1048,0.112424,0.111386,DROP
1141,x1049,0.112064,0.111386,DROP
1142,x1050,0.111287,0.111386,KEEP
1143,x1051,0.111882,0.111287,DROP
1144,x1052,0.111983,0.111287,DROP
1145,x1053,0.112087,0.111287,DROP
1146,x1054,0.111852,0.111287,DROP
1147,x1055,0.111462,0.111287,DROP
1148,x1056,0.112535,0.111287,DROP
1149,x1057,0.111543,0.111287,DROP
1150,x1058,0.111658,0.111287,DROP
1151,x1059,0.111573,0.111287,DROP
1152,x1060,0.1119,0.111287,DROP
1153,x1061,0.11218,0.111287,DROP
1154,x1062,0.111695,0.111287,DROP
1155,x1063,0.112083,0.111287,DROP
1156,x1064,0.111956,0.111287,DROP
1157,x1065,0.111793,0.111287,DROP
1158,x1066,0.112028,0.111287,DROP
1159,x1067,0.112117,0.111287,DROP
1160,x1068,0.112099,0.111287,DROP
1161,x1069,0.111795,0.111287,DROP
1162,x1070,0.112051,0.111287,DROP
1163,x1071,0.111418,0.111287,DROP
1164,x1072,0.111786,0.111287,DROP
1165,x1073,0.111788,0.111287,DROP
1166,x1074,0.11175,0.111287,DROP
1167,x1075,0.111807,0.111287,DROP
1168,x1076,0.111614,0.111287,DROP
1169,x1077,0.111669,0.111287,DROP
1170,x1078,0.112184,0.111287,DROP
1171,x1079,0.111633,0.111287,DROP
1172,x1080,0.11174,0.111287,DROP
1173,x1081,0.111936,0.111287,DROP
1174,x1082,0.111929,0.111287,DROP
1175,x1083,0.111751,0.111287,DROP
1176,x1084,0.112209,0.111287,DROP
1177,x1085,0.112113,0.111287,DROP
1178,x1086,0.112027,0.111287,DROP
1179,x1087,0.111728,0.111287,DROP
1180,x1088,0.112179,0.111287,DROP
1181,x1089,0.111978,0.111287,DROP
1182,x1090,0.111749,0.111287,DROP
1183,x1091,0.111658,0.111287,DROP
1184,x1092,0.111666,0.111287,DROP
1185,x1093,0.111701,0.111287,DROP
1186,x1094,0.11181,0.111287,DROP
1187,x1095,0.1119,0.111287,DROP
1188,x1096,0.111784,0.111287,DROP
1189,x1097,0.111888,0.111287,DROP
1190,x1098,0.111622,0.111287,DROP
1191,x1099,0.111959,0.111287,DROP
1192,x1100,0.111619,0.111287,DROP
1193,x1101,0.111822,0.111287,DROP
1194,x1102,0.111987,0.111287,DROP
1195,x1103,0.111984,0.111287,DROP
1196,x1104,0.111707,0.111287,DROP
1197,x1105,0.111367,0.111287,DROP
1198,x1106,0.111763,0.111287,DROP
1199,x1107,0.111759,0.111287,DROP
1200,x1108,0.111608,0.111287,DROP
1201,x1109,0.111901,0.111287,DROP
1202,x1110,0.111586,0.111287,DROP
1203,x1111,0.111713,0.111287,DROP
1204,x1112,0.111966,0.111287,DROP
1205,x1113,0.111952,0.111287,DROP
1206,x1114,0.111762,0.111287,DROP
1207,x1115,0.112021,0.111287,DROP
1208,x1116,0.112023,0.111287,DROP
1209,x1117,0.111954,0.111287,DROP
1210,x1118,0.111516,0.111287,DROP
1211,x1119,0.111973,0.111287,DROP
1212,x1120,0.111384,0.111287,DROP
1213,x1121,0.111509,0.111287,DROP
1214,x1122,0.111777,0.111287,DROP
1215,x1123,0.111605,0.111287,DROP
1216,x1124,0.112354,0.111287,DROP
1217,x1125,0.111879,0.111287,DROP
1218,x1126,0.111876,0.111287,DROP
1219,x1127,0.1117,0.111287,DROP
1220,x1128,0.111905,0.111287,DROP
1221,x1129,0.112094,0.111287,DROP
1222,x1130,0.11192,0.111287,DROP
1223,x1131,0.111657,0.111287,DROP
1224,x1132,0.112391,0.111287,DROP
1225,x1133,0.11195,0.111287,DROP
1226,x1134,0.11193,0.111287,DROP
1227,x1135,0.111706,0.111287,DROP
1228,x1136,0.112327,0.111287,DROP
1229,x1137,0.111579,0.111287,DROP
1230,x1138,0.111427,0.111287,DROP
1231,x1139,0.111658,0.111287,DROP
1232,x1140,0.111746,0.111287,DROP
1233,x1141,0.111658,0.111287,DROP
1234,x1142,0.111655,0.111287,DROP
1235,x1143,0.111681,0.111287,DROP
1236,x1144,0.111557,0.111287,DROP
1237,x1145,0.111353,0.111287,DROP
1238,x1146,0.111837,0.111287,DROP
1239,x1147,0.111543,0.111287,DROP
1240,x1148,0.111567,0.111287,DROP
1241,x1149,0.11157,0.111287,DROP
1242,x1150,0.111658,0.111287,DROP
1243,x1151,0.111429,0.111287,DROP
1244,x1152,0.11161,0.111287,DROP
1245,x1153,0.11159,0.111287,DROP
1246,x1154,0.111654,0.111287,DROP
1247,x1155,0.111921,0.111287,DROP
1248,x1156,0.112001,0.111287,DROP
1249,x1157,0.112215,0.111287,DROP
1250,x1158,0.111902,0.111287,DROP
1251,x1159,0.111616,0.111287,DROP
1252,x1160,0.11191,0.111287,DROP
1253,x1161,0.112218,0.111287,DROP
1254,x1162,0.111472,0.111287,DROP
1255,x1163,0.111697,0.111287,DROP
1256,x1164,0.11147,0.111287,DROP
1257,x1165,0.111861,0.111287,DROP
1258,x1166,0.111545,0.111287,DROP
1259,x1167,0.111726,0.111287,DROP
1260,x1168,0.111626,0.111287,DROP
1261,x1169,0.111731,0.111287,DROP
1262,x1170,0.111942,0.111287,DROP
1263,x1171,0.112251,0.111287,DROP
1264,x1172,0.111735,0.111287,DROP
1265,x1173,0.11181,0.111287,DROP
1266,x1174,0.111547,0.111287,DROP
1267,x1175,0.111821,0.111287,DROP
1268,x1176,0.111793,0.111287,DROP
1269,x1177,0.111934,0.111287,DROP
1270,x1178,0.111921,0.111287,DROP
1271,x1179,0.111801,0.111287,DROP
1272,x1180,0.111483,0.111287,DROP
1273,x1181,0.111787,0.111287,DROP
1274,x1182,0.111925,0.111287,DROP
1275,x1183,0.11174,0.111287,DROP
1276,x1184,0.112234,0.111287,DROP
1277,x1185,0.111671,0.111287,DROP
1278,x1186,0.111906,0.111287,DROP
1279,x1187,0.11192,0.111287,DROP
1280,x1188,0.111785,0.111287,DROP
1281,x1189,0.111618,0.111287,DROP
1282,x1190,0.112061,0.111287,DROP
1283,x1191,0.112253,0.111287,DROP
1284,x1192,0.111697,0.111287,DROP
1285,x1193,0.11217,0.111287,DROP
1286,x1194,0.111598,0.111287,DROP
1287,x1195,0.112354,0.111287,DROP
1288,x1196,0.112123,0.111287,DROP
1289,x1197,0.111948,0.111287,DROP
1290,x1198,0.111638,0.111287,DROP
1291,x1199,0.112092,0.111287,DROP
1292,x1200,0.111891,0.111287,DROP
1293,x1201,0.111394,0.111287,DROP
1294,x1202,0.111726,0.111287,DROP
1295,x1203,0.111697,0.111287,DROP
1296,x1204,0.111761,0.111287,DROP
1297,x1205,0.111816,0.111287,DROP
1298,x1206,0.111746,0.111287,DROP
1299,x1207,0.111781,0.111287,DROP
1300,x1208,0.111784,0.111287,DROP
1301,x1209,0.11183,0.111287,DROP
1302,x1210,0.11171,0.111287,DROP
1303,x1211,0.111907,0.111287,DROP
1304,x1212,0.112028,0.111287,DROP
1305,x1213,0.111495,0.111287,DROP
1306,x1214,0.111252,0.111287,KEEP
1307,x1215,0.111429,0.111252,DROP
1308,x1216,0.111378,0.111252,DROP
1309,x1217,0.111757,0.111252,DROP
1310,x1218,0.111942,0.111252,DROP
1311,x1219,0.111825,0.111252,DROP
1312,x1220,0.111767,0.111252,DROP
1313,x1221,0.111605,0.111252,DROP
1314,x1222,0.111984,0.111252,DROP
1315,x1223,0.111737,0.111252,DROP
1316,x1224,0.111858,0.111252,DROP
1317,x1225,0.111796,0.111252,DROP
1318,x1226,0.111911,0.111252,DROP
1319,x1227,0.111846,0.111252,DROP
1320,x1228,0.111618,0.111252,DROP
1321,x1229,0.11168,0.111252,DROP
1322,x1230,0.111864,0.111252,DROP
1323,x1231,0.111501,0.111252,DROP
1324,x1232,0.111874,0.111252,DROP
1325,x1233,0.111822,0.111252,DROP
1326,x1234,0.111541,0.111252,DROP
1327,x1235,0.111613,0.111252,DROP
1328,x1236,0.111701,0.111252,DROP
1329,x1237,0.111595,0.111252,DROP
1330,x1238,0.111607,0.111252,DROP
1331,x1239,0.111611,0.111252,DROP
1332,x1240,0.11193,0.111252,DROP
1333,x1241,0.111513,0.111252,DROP
1334,x1242,0.11196,0.111252,DROP
1335,x1243,0.111772,0.111252,DROP
1336,x1244,0.111443,0.111252,DROP
1337,x1245,0.111453,0.111252,DROP
1338,x1246,0.111267,0.111252,DROP
1339,x1247,0.111535,0.111252,DROP
1340,x1248,0.111983,0.111252,DROP
1341,x1249,0.11168,0.111252,DROP
1342,x1250,0.11149,0.111252,DROP
1343,x1251,0.111818,0.111252,DROP
1344,x1252,0.111777,0.111252,DROP
1345,x1253,0.111741,0.111252,DROP
1346,x1254,0.111328,0.111252,DROP
1347,x1255,0.1119,0.111252,DROP
1348,x1256,0.111599,0.111252,DROP
1349,x1257,0.112251,0.111252,DROP
1350,x1258,0.111502,0.111252,DROP
1351,x1259,0.11142,0.111252,DROP
1352,x1260,0.111962,0.111252,DROP
1353,x1261,0.111458,0.111252,DROP
1354,x1262,0.111674,0.111252,DROP
1355,x1263,0.111698,0.111252,DROP
1356,x1264,0.111612,0.111252,DROP
1357,x1265,0.111399,0.111252,DROP
1358,x1266,0.112147,0.111252,DROP
1359,x1267,0.111579,0.111252,DROP
1360,x1268,0.111477,0.111252,DROP
1361,x1269,0.111544,0.111252,DROP
1362,x1270,0.111837,0.111252,DROP
1363,x1271,0.111873,0.111252,DROP
1364,x1272,0.111536,0.111252,DROP
1365,x1273,0.111393,0.111252,DROP
1366,x1274,0.111629,0.111252,DROP
1367,x1275,0.111678,0.111252,DROP
1368,x1276,0.11181,0.111252,DROP
1369,x1277,0.111638,0.111252,DROP
1370,x1278,0.111488,0.111252,DROP
1371,x1279,0.11184,0.111252,DROP
1372,x1280,0.111549,0.111252,DROP
1373,x1281,0.111438,0.111252,DROP
1374,x1282,0.111738,0.111252,DROP
1375,x1283,0.11167,0.111252,DROP
1376,x1284,0.111173,0.111252,KEEP
1377,x1285,0.111294,0.111173,DROP
1378,x1286,0.111853,0.111173,DROP
